NU_ANO;CO_UF_RESIDENCIA;CO_MUNICIPIO_RESIDENCIA;NU_INSCRICAO;SG_UF_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESCOLA;IN_DEFICIENCIA_FISICA;IN_BAIXA_VISAO;IN_DEFICIENCIA_AUDITIVA;IN_CADEIRA_CANHOTO;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_REDACAO;NOTA_MEDIA;Total Number of Sampling Units;Allocation Proportion;Sample Size;Actual Proportion of Total Sample Size;Probability of Selection;Sampling Weight
2015;11;1100205;150007706655;RO;Porto Velho;24;M;1;0;0;0;0;5.31;631.7;542.4;597.5;1;1;480;451.382;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007708162;RO;Porto Velho;27;M;1;0;0;0;0;542.6;599.9;560.9;482.1;0;1;200;477.1;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007714329;RO;Porto Velho;25;M;2;0;0;0;0;362.5;420.3;425.3;335.1;1;1;400;388.64;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007717188;RO;Porto Velho;22;M;1;0;0;0;0;445.2;5.03;459.7;431.9;1;1;500;368.366;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007718136;RO;Porto Velho;28;M;1;0;0;0;0;424.4;512.1;417.7;451.8;1;1;460;453.2;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007718372;RO;Porto Velho;21;F;1;0;0;0;0;484.4;4.46;421.7;347.1;1;1;520;355.532;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007719509;RO;Porto Velho;32;M;1;0;0;0;0;454.7;647.5;520.3;488.5;1;1;600;542.2;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007725198;RO;Porto Velho;26;F;1;0;0;0;0;542.8;607.8;593.4;577.2;0;1;680;600.24;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007726552;RO;Porto Velho;20;F;1;0;0;0;0;566.2;616.4;5.6;609.5;1;1;520;463.54;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007729111;RO;Porto Velho;21;F;1;0;0;0;0;420.9;407.2;410.6;3.69;1;1;580;364.478;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007729462;RO;Porto Velho;46;F;1;0;0;0;0;505.7;526.4;464.6;350.1;1;1;400;449.36;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007731151;RO;Porto Velho;18;F;2;0;0;0;0;401.6;404.9;484.2;384.6;1;1;540;443.06;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007731642;RO;Porto Velho;19;F;1;0;0;0;0;523.4;488.5;445.9;444.4;1;1;520;484.44;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007732675;RO;Porto Velho;20;F;1;0;0;0;0;406.8;565.5;490.8;4.26;1;1;500;393.472;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007733524;RO;Porto Velho;21;M;1;0;0;0;0;453.9;535.7;466.6;359.9;1;1;380;439.22;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007733840;RO;Porto Velho;32;M;1;0;0;0;0;445.9;571.1;510.5;439.7;0;1;400;473.44;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007733875;RO;Porto Velho;49;F;1;0;0;0;0;495.1;475.6;471.4;378.3;1;1;320;428.08;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007734342;RO;Porto Velho;40;F;1;0;0;0;0;384.6;516.2;463.3;386.6;1;1;400;430.14;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007737279;RO;Porto Velho;23;F;1;0;0;0;0;484.4;378.4;446.9;341.1;1;1;440;418.16;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150007741885;RO;Porto Velho;23;M;1;0;0;0;0;488.4;512.6;509.6;3.93;1;1;500;402.906;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100262;150000460120;RO;Rio Crespo;26;F;1;0;0;0;0;508.5;588.6;529.6;489.6;1;1;460;515.26;59;4.4054367E-6;6;4.4801027E-6;0.1016949153;9.8333333333
2015;11;1100262;150000548406;RO;Rio Crespo;24;F;1;0;0;0;0;372.9;557.1;501.4;344.5;1;1;480;451.18;59;4.4054367E-6;6;4.4801027E-6;0.1016949153;9.8333333333
2015;11;1100262;150000925597;RO;Rio Crespo;18;F;2;0;0;0;0;387.9;539.8;494.8;333.7;1;1;600;471.24;59;4.4054367E-6;6;4.4801027E-6;0.1016949153;9.8333333333
2015;11;1100262;150001971346;RO;Rio Crespo;39;M;1;0;0;0;0;442.2;437.8;325.4;325.2;1;1;320;370.12;59;4.4054367E-6;6;4.4801027E-6;0.1016949153;9.8333333333
2015;11;1100262;150004804385;RO;Rio Crespo;20;F;2;0;0;0;0;423.3;472.5;452.7;4.82;1;1;360;342.664;59;4.4054367E-6;6;4.4801027E-6;0.1016949153;9.8333333333
2015;11;1100262;150005212913;RO;Rio Crespo;26;F;1;0;0;0;0;429.8;552.9;427.8;331.2;1;1;480;444.34;59;4.4054367E-6;6;4.4801027E-6;0.1016949153;9.8333333333
2015;11;1100288;150000029736;RO;Rolim de Moura;21;F;1;0;0;0;0;517.5;595.6;583.1;505.5;1;1;520;544.34;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000039479;RO;Rolim de Moura;25;F;1;0;0;0;0;4.64;551.7;540.8;352.7;1;1;480;385.968;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000054800;RO;Rolim de Moura;20;F;1;0;0;0;0;529.9;605.3;587.8;526.1;1;1;540;557.82;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000057732;RO;Rolim de Moura;18;M;1;0;0;0;0;436.9;600.7;512.7;506.7;0;1;540;519.4;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000099932;RO;Rolim de Moura;23;F;1;0;1;0;0;531.4;562.4;510.9;4.74;1;1;580;437.888;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000117293;RO;Rolim de Moura;17;M;2;0;0;0;0;481.4;547.3;539.1;504.3;1;1;440;502.42;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000119740;RO;Rolim de Moura;17;F;1;0;0;0;0;466.4;633.8;514.7;460.3;1;1;460;507.04;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000125193;RO;Rolim de Moura;21;F;1;0;0;0;0;3.46;601.7;418.5;389.3;1;1;740;430.592;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000136212;RO;Rolim de Moura;17;F;2;0;0;0;0;390.1;574.6;4.82;384.8;1;1;560;382.864;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000174266;RO;Rolim de Moura;21;F;1;0;0;0;0;463.3;604.8;499.3;398.1;0;1;600;513.1;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000203290;RO;Rolim de Moura;22;F;1;0;0;0;0;496.5;511.2;398.9;460.1;1;1;240;421.34;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000277233;RO;Rolim de Moura;25;F;1;0;0;0;0;4.7;567.3;404.6;419.6;1;1;520;383.24;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000296213;RO;Rolim de Moura;19;F;1;0;0;0;0;496.7;557.5;489.7;392.3;1;1;560;499.24;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000337713;RO;Rolim de Moura;24;F;1;0;0;0;0;4.58;481.4;535.2;408.5;1;1;480;381.936;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000370778;RO;Rolim de Moura;18;F;1;0;0;0;0;424.1;395.3;433.9;428.8;1;1;540;444.42;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000413825;RO;Rolim de Moura;20;M;1;0;0;0;0;577.8;648.1;629.5;497.7;1;1;560;582.62;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000512797;RO;Rolim de Moura;43;F;1;0;0;0;0;4.04;499.5;507.9;425.5;1;1;440;375.388;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000567310;RO;Rolim de Moura;18;F;1;0;0;0;0;4.16;569.9;458.1;341.4;0;1;500;374.712;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000643762;RO;Rolim de Moura;18;F;1;0;0;0;0;3.61;571.6;4.99;383.3;1;1;400;272.7;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000653142;RO;Rolim de Moura;26;F;1;0;0;0;0;416.1;5.17;472.2;388.1;1;1;360;328.314;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000772546;RO;Rolim de Moura;27;M;1;0;0;0;0;509.6;602.6;544.4;600.3;1;1;560;563.38;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000777401;RO;Rolim de Moura;16;F;2;0;0;0;0;4.68;389.9;361.7;389.6;0;1;640;357.176;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000789937;RO;Rolim de Moura;19;F;2;0;0;0;0;511.8;579.7;5.41;386.9;1;1;580;412.762;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000821431;RO;Rolim de Moura;20;M;1;0;0;0;0;6.21;634.8;430.6;568.8;0;1;560;440.082;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000831845;RO;Rolim de Moura;35;M;1;0;0;0;0;404.9;587.6;534.5;528.2;1;1;280;467.04;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000849834;RO;Rolim de Moura;22;F;1;0;0;0;0;379.2;459.7;401.1;375.2;1;1;500;423.04;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000856305;RO;Rolim de Moura;39;M;1;0;0;0;0;453.5;588.8;450.3;515.9;1;1;560;513.7;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000902917;RO;Rolim de Moura;30;F;1;0;0;0;0;4.86;520.8;526.8;381.9;1;1;540;394.872;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000926951;RO;Rolim de Moura;28;F;1;0;0;0;0;412.8;511.7;401.9;3.7;1;1;360;338.02;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000927521;RO;Rolim de Moura;46;M;1;0;0;0;0;445.6;457.9;460.6;361.3;1;1;200;385.08;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000931230;RO;Rolim de Moura;24;F;1;0;0;0;0;5.19;624.7;426.9;406.8;0;1;540;400.718;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000950672;RO;Rolim de Moura;18;M;2;0;0;0;0;458.8;503.3;438.1;332.7;0;1;580;462.58;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150000982383;RO;Rolim de Moura;18;F;1;0;0;0;0;358.8;507.1;4.45;392.7;0;1;440;340.61;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001004625;RO;Rolim de Moura;17;F;2;0;0;0;0;480.5;619.6;549.9;408.2;1;1;660;543.64;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001042153;RO;Rolim de Moura;20;F;1;0;0;0;0;645.4;666.2;6.33;692.5;0;1;800;562.086;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001043753;RO;Rolim de Moura;26;F;2;0;0;0;0;532.5;600.6;510.5;447.7;1;1;580;534.26;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001044151;RO;Rolim de Moura;18;F;1;0;0;0;0;519.1;582.6;462.2;560.3;0;1;420;508.84;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001149131;RO;Rolim de Moura;35;F;1;0;0;0;0;492.8;569.9;445.3;369.6;1;1;420;459.52;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001151104;RO;Rolim de Moura;29;F;1;0;0;0;0;477.5;499.5;487.6;3.49;1;1;480;389.618;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001164868;RO;Rolim de Moura;29;F;1;0;0;0;0;460.1;504.4;467.2;419.3;1;1;560;482.2;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001203595;RO;Rolim de Moura;20;M;1;0;0;0;0;405.2;533.1;495.3;440.7;1;1;440;462.86;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001226058;RO;Rolim de Moura;17;M;2;0;0;0;0;431.6;487.4;470.6;401.6;1;1;320;422.24;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001284753;RO;Rolim de Moura;17;F;2;0;0;0;0;476.6;610.8;583.7;535.7;1;1;720;585.36;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001311295;RO;Rolim de Moura;17;F;3;0;0;0;0;538.5;655.2;560.7;591.7;1;1;580;585.22;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001385491;RO;Rolim de Moura;19;F;2;0;0;0;0;485.3;602.3;516.4;335.9;1;1;500;487.98;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001386317;RO;Rolim de Moura;44;M;1;0;0;0;0;492.7;587.4;5.58;414.5;1;1;560;412.036;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001401247;RO;Rolim de Moura;28;F;1;0;0;0;0;506.8;527.6;520.5;505.3;1;1;560;524.04;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001402679;RO;Rolim de Moura;17;M;3;0;0;0;0;569.5;596.5;501.7;607.9;1;1;760;607.12;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001451588;RO;Rolim de Moura;21;F;1;0;0;0;0;485.2;533.8;411.7;464.4;0;1;620;503.02;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001459969;RO;Rolim de Moura;30;F;1;0;0;0;0;481.1;5.65;525.7;4.28;1;1;520;307.346;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001535367;RO;Rolim de Moura;19;M;1;0;0;0;0;449.1;456.5;328.6;356.4;1;1;400;398.12;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001582132;RO;Rolim de Moura;22;M;1;0;0;0;0;543.2;609.6;581.2;5.32;1;1;520;451.864;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001607142;RO;Rolim de Moura;23;F;1;0;0;0;0;511.5;618.4;603.4;458.2;1;1;540;546.3;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001721058;RO;Rolim de Moura;39;M;1;0;0;0;0;546.9;710.6;586.8;552.6;1;1;720;623.38;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001742681;RO;Rolim de Moura;22;F;1;0;0;0;0;456.1;493.8;460.9;358.1;1;1;420;437.78;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001768546;RO;Rolim de Moura;18;F;1;0;0;0;0;402.6;519.5;472.1;419.2;1;1;600;482.68;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001784483;RO;Rolim de Moura;19;F;1;0;0;0;0;467.4;582.6;452.3;455.8;1;1;640;519.62;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001829951;RO;Rolim de Moura;36;M;1;0;0;0;0;414.1;596.6;420.3;393.8;1;1;400;444.96;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001834245;RO;Rolim de Moura;17;F;2;0;0;0;0;554.5;638.6;5.74;594.9;0;1;620;482.748;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001835400;RO;Rolim de Moura;28;F;1;0;0;0;0;4.04;497.7;478.3;320.6;1;1;500;360.128;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001840764;RO;Rolim de Moura;20;M;1;0;0;0;0;4.19;597.4;509.9;399.7;0;1;560;414.238;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001851611;RO;Rolim de Moura;21;M;1;0;0;0;0;591.8;6.06;508.2;648.9;1;1;400;430.992;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001872957;RO;Rolim de Moura;22;M;2;0;0;0;0;534.8;6.14;532.8;604.6;0;1;440;423.668;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001894216;RO;Rolim de Moura;23;M;1;0;0;0;0;487.9;555.5;481.3;447.8;1;1;540;502.5;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001902381;RO;Rolim de Moura;20;M;1;0;0;0;0;412.3;604.6;566.6;397.3;1;1;520;500.16;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001908195;RO;Rolim de Moura;24;M;1;0;0;0;0;568.3;610.4;524.9;457.7;0;1;500;532.26;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150001957987;RO;Rolim de Moura;17;F;2;0;0;0;0;407.4;5.91;451.9;427.1;1;1;520;362.462;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002051757;RO;Rolim de Moura;22;M;1;0;0;0;0;605.3;6.72;612.2;626.8;1;1;580;486.204;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002073640;RO;Rolim de Moura;17;M;2;0;0;0;0;509.3;6.18;524.7;664.9;1;1;480;437.016;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002136385;RO;Rolim de Moura;27;F;1;0;0;0;0;535.5;621.6;482.1;432.2;1;1;640;542.28;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002145820;RO;Rolim de Moura;26;F;1;0;0;0;0;499.4;587.3;509.8;495.2;1;1;580;534.34;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002177411;RO;Rolim de Moura;17;F;2;0;0;0;0;456.8;531.1;484.4;412.4;1;1;520;480.94;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002207902;RO;Rolim de Moura;37;F;2;0;0;0;0;407.2;429.2;379.9;324.3;1;1;320;372.12;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002212217;RO;Rolim de Moura;17;F;2;0;0;0;0;402.4;463.7;516.3;455.4;1;1;460;459.56;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002259257;RO;Rolim de Moura;22;F;2;0;0;0;0;5.33;514.1;421.4;4.04;1;1;400;268.974;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002268602;RO;Rolim de Moura;17;F;2;0;0;0;0;449.3;566.6;467.6;4.53;1;1;540;405.606;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002322915;RO;Rolim de Moura;22;F;1;0;0;0;0;3.85;513.5;502.8;418.1;1;1;400;367.65;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002330867;RO;Rolim de Moura;17;F;2;0;0;0;0;456.4;505.5;518.4;436.9;1;1;360;455.44;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002333101;RO;Rolim de Moura;33;M;1;0;0;0;0;529.6;5.7;562.5;352.7;1;1;520;394.1;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002365739;RO;Rolim de Moura;25;F;1;0;0;0;0;447.4;567.7;497.9;455.3;1;1;580;509.66;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002396761;RO;Rolim de Moura;21;M;1;0;0;0;0;456.2;435.3;325.9;417.9;1;1;340;395.06;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002400801;RO;Rolim de Moura;27;M;1;0;0;0;0;457.8;611.4;5.74;424.9;1;1;400;379.968;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002486338;RO;Rolim de Moura;19;F;1;0;0;0;0;490.5;536.6;535.3;370.6;1;1;700;526.6;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002532066;RO;Rolim de Moura;19;F;2;0;0;0;0;401.6;545.2;441.9;497.5;1;1;400;457.24;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002579167;RO;Rolim de Moura;19;F;2;0;0;0;0;406.2;498.7;442.5;371.9;1;1;500;443.86;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002590313;RO;Rolim de Moura;29;M;1;0;0;0;0;453.8;654.2;615.6;346.2;0;1;480;509.96;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002595623;RO;Rolim de Moura;30;F;1;0;0;0;0;429.8;526.5;473.3;498.3;1;1;400;465.58;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002597226;RO;Rolim de Moura;20;F;1;0;0;0;0;585.9;658.3;584.9;394.2;0;1;740;592.66;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002601235;RO;Rolim de Moura;22;M;2;0;0;0;0;419.9;524.7;471.6;375.4;1;1;500;458.32;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002611825;RO;Rolim de Moura;20;F;1;0;0;0;0;514.7;482.1;455.9;360.7;1;1;520;466.68;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002628166;RO;Rolim de Moura;18;F;1;0;0;0;0;477.5;522.5;340.6;412.9;1;1;400;430.7;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002742944;RO;Rolim de Moura;19;F;3;0;0;0;0;538.9;589.1;528.2;624.6;1;1;560;568.16;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002745898;RO;Rolim de Moura;19;M;1;0;0;0;0;478.8;544.6;522.2;3.85;1;1;460;401.89;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002746201;RO;Rolim de Moura;17;F;1;0;0;0;0;472.7;562.9;441.7;473.6;1;1;760;542.18;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002776808;RO;Rolim de Moura;30;F;1;0;0;0;0;451.2;565.8;4.58;318.6;1;1;500;368.036;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002777433;RO;Rolim de Moura;17;F;2;0;0;0;0;439.9;509.3;518.4;394.8;0;1;480;468.48;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002793035;RO;Rolim de Moura;21;F;1;0;0;0;0;480.8;561.8;517.5;3.84;1;1;620;436.788;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002795608;RO;Rolim de Moura;18;F;2;0;0;0;0;509.7;507.8;484.2;454.3;0;1;360;463.2;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002844961;RO;Rolim de Moura;44;F;1;0;0;0;0;514.6;571.5;528.1;447.4;1;1;540;520.32;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002865311;RO;Rolim de Moura;17;M;2;0;0;0;0;571.2;6.25;565.5;481.6;1;1;620;448.91;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150002885437;RO;Rolim de Moura;19;F;1;0;0;0;0;426.2;554.2;518.8;373.5;1;1;520;478.54;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003016466;RO;Rolim de Moura;18;F;1;0;0;0;0;499.9;557.2;534.5;3.37;1;1;540;426.994;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003040659;RO;Rolim de Moura;20;F;1;0;0;0;0;527.5;609.4;566.7;486.7;1;1;660;570.06;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003168186;RO;Rolim de Moura;18;F;2;0;0;0;0;524.9;591.3;551.8;350.7;1;1;600;523.74;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003175848;RO;Rolim de Moura;17;F;2;0;0;0;0;445.3;488.4;513.6;416.9;1;1;500;472.84;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003273006;RO;Rolim de Moura;19;M;2;0;0;0;0;360.3;491.3;4.63;361.4;1;1;560;355.526;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003278330;RO;Rolim de Moura;33;M;1;0;0;0;0;541.7;635.6;5.91;438.6;0;1;500;424.362;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003302610;RO;Rolim de Moura;41;M;1;0;0;0;0;500.5;536.1;475.2;434.8;1;1;460;481.32;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003363572;RO;Rolim de Moura;37;F;1;0;0;0;0;3.68;492.9;3.74;327.7;1;1;420;249.604;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003446275;RO;Rolim de Moura;19;M;2;0;0;0;0;535.6;532.6;520.4;481.3;1;1;560;525.98;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003460947;RO;Rolim de Moura;19;F;1;0;0;0;0;384.9;546.7;360.3;413.6;1;1;560;453.1;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003461114;RO;Rolim de Moura;22;F;1;0;0;0;0;522.8;564.7;4.81;383.2;1;1;540;403.102;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003493993;RO;Rolim de Moura;19;M;2;0;0;0;0;479.8;4.8;460.1;325.4;0;1;480;350.02;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
2015;11;1100288;150003501544;RO;Rolim de Moura;33;M;1;0;0;0;0;540.3;628.7;519.5;414.7;1;1;520;524.64;2673;0.0001995887;267;0.0001993646;0.0998877666;10.011235955
